date,gas price,oil price,coal price,carbon price
2020-01-08 00:00:00,28.65,65.44,74.18,24.08
2020-01-09 00:00:00,30,65.37,75.7,24.67
2020-01-10 00:00:00,30.25,64.98,77.85,24.21
2020-01-13 00:00:00,31,64.2,77.66,24.14
2020-01-14 00:00:00,29.55,64.49,75.33,23.84
2020-01-15 00:00:00,29,64,73.6,24.51
2020-01-16 00:00:00,29.4,64.62,72.5,24.85
2020-01-17 00:00:00,28.75,64.85,71.25,25.44
2020-01-20 00:00:00,28,65.2,71.25,25.17
2020-01-21 00:00:00,28.5,64.59,71.55,24.92
2020-01-22 00:00:00,27.7,63.21,71.2,25.01
2020-01-23 00:00:00,27.7,62.04,70.29,24.7
2020-01-24 00:00:00,27.7,60.69,69.5,24.38
2020-01-27 00:00:00,27.8,59.32,69.15,24.59
2020-01-28 00:00:00,28.45,59.51,70.65,24.65
2020-01-29 00:00:00,27.15,59.81,70.34,23.99
2020-01-30 00:00:00,25.65,58.29,69.85,23.74
2020-01-31 00:00:00,24.5,58.16,70.01,23.88
2020-02-03 00:00:00,24.9,54.45,69.88,23.21
2020-02-04 00:00:00,25.125,53.96,70.63,23.36
2020-02-05 00:00:00,25.1,55.28,71.37,23.77
2020-02-06 00:00:00,23.55,54.93,70.5,23.56
2020-02-07 00:00:00,22.75,54.47,69.1,23.32
2020-02-10 00:00:00,22.1,53.27,68.92,23.16
2020-02-11 00:00:00,21.5,54.01,70.6,23.3
2020-02-12 00:00:00,21.5,55.79,70.78,23.88
2020-02-13 00:00:00,21.15,56.34,71.98,24.4
2020-02-14 00:00:00,21.5,57.32,71.95,24.29
2020-02-17 00:00:00,23.1,57.67,72.72,25.05
2020-02-18 00:00:00,24.1,57.75,71.25,25.14
2020-02-19 00:00:00,25.5,59.12,71.1,25.71
2020-02-20 00:00:00,24.2,59.31,70.57,25.64
2020-02-21 00:00:00,24,58.5,70.4,25.61
2020-02-24 00:00:00,25.2,56.3,69.65,24.57
2020-02-25 00:00:00,24,54.95,69.06,24.18
2020-02-26 00:00:00,25.2,53.43,69.12,24.26
2020-02-27 00:00:00,25.4,52.18,68.8,23.6
2020-02-28 00:00:00,24.1,50.52,69.23,23.61
2020-03-02 00:00:00,24.7,51.9,68.4,23.52
2020-03-03 00:00:00,26.4,51.86,68.67,23.36
2020-03-04 00:00:00,25,51.13,68.29,23.83
2020-03-05 00:00:00,25.5,49.99,68.04,23.81
2020-03-06 00:00:00,24.1,45.27,67.68,23.42
2020-03-09 00:00:00,22.55,34.36,65.22,23.28
2020-03-10 00:00:00,23.5,37.22,65.99,24.1
2020-03-11 00:00:00,24.25,35.79,68.35,23.92
2020-03-12 00:00:00,24.85,33.22,66.75,22.52
2020-03-13 00:00:00,26,33.85,66.02,21.94
2020-03-16 00:00:00,23.25,30.05,66.25,19.47
2020-03-17 00:00:00,23.3,28.73,66,18.31
2020-03-18 00:00:00,24.25,24.88,66.4,15.3
2020-03-19 00:00:00,25,28.47,65.09,16.39
2020-03-20 00:00:00,22.8,26.98,66.27,16.11
2020-03-23 00:00:00,21.65,27.03,63.32,15.54
2020-03-24 00:00:00,21.55,27.15,68.31,16.78
2020-03-25 00:00:00,22.3,27.39,67.81,17.51
2020-03-26 00:00:00,21.55,26.34,70.35,17.35
2020-03-27 00:00:00,18.9,24.93,72.46,16.39
2020-03-30 00:00:00,19.2,22.76,71.63,17.06
2020-03-31 00:00:00,18,22.74,71.13,17.68
